,UtcTime,EventID,ProcessGuid,Protocol,Initiated,SourceIsIpv6,SourceIp,SourcePort,DestinationIsIpv6,DestinationIp,DestinationPort,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,IntegrityLevel,ParentCommandLine,Signed,Signature,SignatureStatus,collector_node_id,Image_process,ParentImage_process,SourceImage_process,TargetImage_process,TargetObject_processed,TargetFilename_file,TargetFilename_processed,ImageLoaded_dll,ImageLoaded_processed
1469,2024-01-25 07:42:37.267,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1470,2024-01-25 07:42:37.268,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1471,2024-01-25 07:42:37.268,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1472,2024-01-25 07:42:37.268,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1473,2024-01-25 07:42:37.272,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1474,2024-01-25 07:42:37.275,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1475,2024-01-25 07:42:37.278,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1476,2024-01-25 07:42:37.279,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1477,2024-01-25 07:42:37.282,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1478,2024-01-25 07:42:37.285,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1479,2024-01-25 07:42:37.294,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1480,2024-01-25 07:42:37.296,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1481,2024-01-25 07:42:37.302,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1482,2024-01-25 07:42:37.302,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1483,2024-01-25 07:42:37.302,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1484,2024-01-25 07:42:37.302,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1485,2024-01-25 07:42:37.303,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1486,2024-01-25 07:42:37.303,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1487,2024-01-25 07:42:37.303,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1488,2024-01-25 07:42:37.304,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1489,2024-01-25 07:42:37.304,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1490,2024-01-25 07:42:37.304,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1491,2024-01-25 07:42:37.332,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1492,2024-01-25 07:42:37.332,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1493,2024-01-25 07:42:37.333,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1494,2024-01-25 07:42:37.333,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1495,2024-01-25 07:42:37.333,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1496,2024-01-25 07:42:37.334,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1497,2024-01-25 07:42:37.334,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1498,2024-01-25 07:42:37.335,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1499,2024-01-25 07:42:37.335,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1500,2024-01-25 07:42:37.335,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1501,2024-01-25 07:42:37.362,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1502,2024-01-25 07:42:37.362,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1503,2024-01-25 07:42:37.362,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1504,2024-01-25 07:42:37.362,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1505,2024-01-25 07:42:37.362,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1506,2024-01-25 07:42:37.363,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1507,2024-01-25 07:42:37.363,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1508,2024-01-25 07:42:37.363,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1509,2024-01-25 07:42:37.363,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1510,2024-01-25 07:42:37.364,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1511,2024-01-25 07:42:37.389,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1512,2024-01-25 07:42:37.389,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1513,2024-01-25 07:42:37.390,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1514,2024-01-25 07:42:37.390,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1515,2024-01-25 07:42:37.390,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1516,2024-01-25 07:42:37.391,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1517,2024-01-25 07:42:37.391,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1518,2024-01-25 07:42:37.391,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1519,2024-01-25 07:42:37.391,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1520,2024-01-25 07:42:37.392,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1521,2024-01-25 07:42:37.418,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1522,2024-01-25 07:42:37.418,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1523,2024-01-25 07:42:37.418,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1524,2024-01-25 07:42:37.418,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1525,2024-01-25 07:42:37.419,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1526,2024-01-25 07:42:37.419,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1527,2024-01-25 07:42:37.419,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1528,2024-01-25 07:42:37.420,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1529,2024-01-25 07:42:37.420,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1530,2024-01-25 07:42:37.420,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1531,2024-01-25 07:42:37.475,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1532,2024-01-25 07:42:37.493,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1533,2024-01-25 07:42:37.536,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1534,2024-01-25 07:42:37.543,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1535,2024-01-25 07:42:37.644,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1536,2024-01-25 07:42:37.647,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1537,2024-01-25 07:42:37.745,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1538,2024-01-25 07:42:37.749,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1539,2024-01-25 07:42:37.759,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1540,2024-01-25 07:42:37.763,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1541,2024-01-25 07:42:37.766,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1542,2024-01-25 07:47:38.667,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1543,2024-01-25 07:47:38.667,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1544,2024-01-25 07:47:38.667,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1545,2024-01-25 07:47:38.667,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1546,2024-01-25 07:47:38.667,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1547,2024-01-25 07:47:38.667,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1548,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1549,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1550,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1551,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1552,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1553,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1554,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1555,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1556,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1557,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1558,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1559,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1560,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1561,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1562,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1563,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1564,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1565,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1566,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1567,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1568,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1569,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1570,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1571,2024-01-25 07:47:38.670,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1572,2024-01-25 07:47:38.670,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1573,2024-01-25 07:47:38.680,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1574,2024-01-25 07:47:38.681,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1575,2024-01-25 07:47:38.681,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1576,2024-01-25 07:47:38.682,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1577,2024-01-25 07:47:38.682,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1578,2024-01-25 07:47:38.683,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1579,2024-01-25 07:47:38.683,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1580,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1581,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1582,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1583,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1584,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1585,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1586,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1587,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1588,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1589,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1590,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1591,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1592,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1593,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1594,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1595,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1596,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1597,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1598,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1599,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1600,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1601,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1602,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1603,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1604,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1605,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1606,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1607,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1608,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1609,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1610,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1611,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1612,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1613,2024-01-25 07:47:38.684,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1614,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1615,2024-01-25 07:47:38.684,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1616,2024-01-25 07:47:38.694,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1617,2024-01-25 07:47:38.694,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1618,2024-01-25 07:47:38.694,12,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
1619,2024-01-25 07:47:38.694,13,{03a107b9-10ec-65b2-dc47-000000007800},,,,,,,,,,,,,,,,,,,,,a0108049,explorer.exe,,,,hku,empty,,0,empty
